Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),Temperature (Celsius),Relative Humidity (%),Time Delta,Entry Count
81432039072,Duke,Duke 3,"(2022, 3, 3, 21)",-78.938232,36.001427,False,3.25,3.5,,3.5,3.5,,23.25,27.25,27.5,27.5,27.5,0.525,32.6,15.5,15.0,4.0
81432039072,Duke,Duke 3,"(2022, 3, 3, 22)",-78.938232,36.001427,False,2.25,2.25,,2.25,2.25,,17.0,19.75,20.0,20.0,20.0,0.5125,29.975,17.75,15.0,4.0
81432039072,Duke,Duke 3,"(2022, 3, 3, 23)",-78.938232,36.001427,False,2.25,2.75,,2.75,2.75,,18.0,20.75,21.0,21.0,21.0,0.5275000000000001,25.975,21.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 0)",-78.93817,36.0036,False,2.25,2.25,,2.25,2.25,,18.25,21.25,21.75,21.75,21.75,0.5525,10.25,44.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 1)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,27.0,31.75,32.0,32.0,32.0,0.5375000000000001,8.625,49.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 2)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,24.75,29.25,29.25,29.25,29.25,0.545,7.05,55.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 3)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,27.0,31.75,31.75,31.75,31.75,0.5425,7.1,60.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 4)",-78.93817,36.0036,False,3.0,3.5,,3.5,3.5,,28.75,33.75,34.0,34.0,34.0,0.535,6.475,65.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 5)",-78.93817,36.0036,False,3.75,4.0,,4.0,4.0,,33.75,39.75,39.75,39.75,39.75,0.53,5.2,70.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 6)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,37.0,44.0,44.0,44.0,44.0,0.525,4.35,72.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 7)",-78.93817,36.0036,False,4.25,5.0,,5.0,5.0,,40.5,47.25,47.75,47.75,47.75,0.53,3.875,73.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 8)",-78.93817,36.0036,False,4.75,5.0,,5.0,5.0,,41.25,48.25,48.75,48.75,48.75,0.535,3.425,72.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 9)",-78.93817,36.0036,False,5.0,5.0,,5.0,5.0,,42.75,49.75,50.0,50.0,50.0,0.5275000000000001,3.1,74.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 10)",-78.93817,36.0036,False,4.75,5.0,,5.0,5.0,,41.25,48.5,49.0,49.0,49.0,0.5275000000000001,3.1,74.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 11)",-78.93817,36.0036,False,5.0,5.0,,5.0,5.0,,42.5,50.25,50.5,50.5,50.5,0.53,3.2,76.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 12)",-78.93817,36.0036,False,6.0,6.5,,6.5,6.5,,55.0,65.0,65.25,65.25,65.25,0.535,3.65,77.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 13)",-78.93817,36.0036,False,6.25,6.5,,6.5,6.5,,55.5,65.5,65.75,65.75,66.0,0.53,5.075,73.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 14)",-78.93817,36.0036,False,4.0,4.5,,4.5,4.5,,36.25,42.5,42.75,42.75,42.75,0.53,7.7,62.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 15)",-78.93817,36.0036,False,3.25,3.25,,3.25,3.25,,26.75,31.25,31.5,31.5,31.5,0.5275000000000001,11.375,51.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 16)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,23.0,26.5,27.0,27.0,27.25,0.555,14.5,42.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 17)",-78.93817,36.0036,False,2.25,2.5,,2.5,2.5,,18.75,22.0,22.0,22.0,22.0,0.53,20.775,30.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 18)",-78.93817,36.0036,False,2.25,2.25,,2.25,2.25,,15.75,19.0,19.0,19.0,19.0,0.515,32.2,16.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 19)",-78.93817,36.0036,False,2.0,2.0,,2.0,2.0,,13.75,16.75,16.75,16.75,16.75,0.52,31.6,16.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 20)",-78.93817,36.0036,False,2.0,2.0,,2.0,2.0,,14.75,17.25,17.25,17.25,17.25,0.53,30.075,16.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 21)",-78.93817,36.0036,False,2.0,2.0,,2.0,2.0,,14.5,16.75,16.75,16.75,16.75,0.5275000000000001,28.275,17.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 22)",-78.93817,36.0036,False,2.25,2.5,,2.5,2.5,,18.5,21.5,21.75,21.75,21.75,0.5375000000000001,24.424999999999997,21.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 1, 23)",-78.93817,36.0036,False,2.0,2.0,,2.0,2.0,,14.25,16.75,16.75,17.0,17.0,0.53,17.05,32.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 0)",-78.93817,36.0036,False,2.5,2.5,,2.5,2.5,,19.25,23.0,23.0,23.0,23.0,0.535,14.725,37.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 1)",-78.93817,36.0036,False,3.0,3.5,,3.5,3.5,,26.0,30.5,30.75,30.75,30.75,0.535,13.475,42.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 2)",-78.93817,36.0036,False,2.25,2.5,,2.5,2.5,,19.75,23.25,23.25,23.25,23.25,0.5425,13.025,42.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 3)",-78.93817,36.0036,False,2.0,2.0,,2.0,2.0,,17.25,20.5,21.0,21.0,21.0,0.5375000000000001,13.125,40.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 4)",-78.93817,36.0036,False,2.0,2.0,,2.0,2.0,,17.75,21.0,21.0,21.0,21.0,0.5275000000000001,12.35,43.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 5)",-78.93817,36.0036,False,2.5,2.5,,2.5,2.5,,20.75,24.25,24.25,24.25,24.25,0.5275000000000001,11.5,46.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 6)",-78.93817,36.0036,False,3.25,3.5,,3.5,3.5,,28.75,34.0,34.0,34.0,34.0,0.535,9.65,55.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 7)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,33.25,39.0,39.25,39.25,39.25,0.5425,8.325,62.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 8)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,35.0,41.25,41.5,41.5,41.5,0.5425,7.25,66.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 9)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,36.75,42.75,43.5,43.5,43.5,0.54,6.125,72.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 10)",-78.93817,36.0036,False,4.0,4.5,,4.5,4.5,,37.0,43.25,43.5,43.5,43.5,0.53,6.65,70.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 11)",-78.93817,36.0036,False,4.5,4.75,,4.75,4.75,,38.75,45.75,46.0,46.0,46.0,0.5325,5.65,73.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 12)",-78.93817,36.0036,False,5.0,5.75,,5.75,5.75,,46.75,54.75,55.25,55.5,55.5,0.5375000000000001,5.775,76.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 13)",-78.93817,36.0036,False,5.0,5.0,,5.0,5.0,,42.75,50.0,50.75,50.75,50.75,0.5325,7.9,70.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 14)",-78.93817,36.0036,False,3.5,4.0,,4.0,4.0,,30.0,35.75,35.75,35.75,35.75,0.54,12.325,54.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 15)",-78.93817,36.0036,False,3.0,3.25,,3.25,3.25,,24.75,28.75,29.0,29.0,29.0,0.5425,17.475,36.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 16)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,22.25,26.0,26.0,26.0,26.0,0.5475000000000001,20.625,26.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 17)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,21.0,24.5,24.75,24.75,24.75,0.55,26.15,20.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 18)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,20.25,23.75,23.75,23.75,23.75,0.535,33.325,13.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 19)",-78.93817,36.0036,False,3.0,3.25,,3.25,3.25,,21.75,25.5,25.5,25.5,25.5,0.535,33.55,13.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 20)",-78.93817,36.0036,False,3.0,3.5,,3.5,3.5,,22.75,26.5,26.75,26.75,26.75,0.5325,31.575,15.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 21)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,21.0,25.0,25.0,25.0,25.0,0.5275000000000001,29.549999999999997,17.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 22)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,19.5,23.5,23.5,23.5,23.5,0.5275000000000001,27.3,19.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 23)",-78.93817,36.0036,False,4.25,4.5,,4.5,4.5,,33.5,39.5,39.5,39.5,39.5,0.5325,20.9,27.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 0)",-78.93817,36.0036,False,4.0,4.25,,4.25,4.25,,32.0,37.75,38.25,38.25,38.25,0.5375000000000001,17.975,33.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 1)",-78.93817,36.0036,False,3.25,3.75,,3.75,3.75,,27.0,31.5,32.0,32.25,32.25,0.5325,16.775,36.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 2)",-78.93817,36.0036,False,3.25,3.5,,3.5,3.5,,27.25,32.25,32.25,32.25,32.25,0.5225,16.1,37.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 3)",-78.93817,36.0036,False,3.0,4.0,,4.0,4.0,,27.5,32.5,32.75,32.75,32.75,0.55,15.375,39.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 4)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,29.75,35.25,35.25,35.25,35.25,0.535,13.875,43.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 5)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,29.75,35.0,35.0,35.25,35.25,0.53,13.375,45.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 6)",-78.93817,36.0036,False,4.0,4.25,,4.25,4.25,,34.25,40.5,40.5,40.5,40.5,0.5325,11.85,51.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 7)",-78.93817,36.0036,False,4.75,5.25,,5.25,5.25,,42.25,49.75,49.75,49.75,49.75,0.5375000000000001,11.2,54.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 8)",-78.93817,36.0036,False,7.0,7.5,,7.5,7.5,,59.75,70.0,70.75,70.75,70.75,0.5525,11.425,55.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 9)",-78.93817,36.0036,False,5.25,6.0,,6.0,6.0,,45.25,53.25,53.25,53.25,53.25,0.54,11.475,54.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 10)",-78.93817,36.0036,False,5.25,5.5,,5.5,5.5,,43.75,51.75,51.75,51.75,51.75,0.5475000000000001,11.45,54.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 11)",-78.93817,36.0036,False,5.0,5.0,,5.0,5.0,,40.25,47.25,47.25,47.25,47.25,0.5525,12.1,51.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 12)",-78.93817,36.0036,False,4.5,4.5,,4.5,4.5,,36.0,42.5,42.5,42.5,42.5,0.54,13.175,48.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 13)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,30.0,35.25,35.25,35.25,35.25,0.5475000000000001,15.725,44.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 14)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,23.0,27.25,27.5,27.5,27.5,0.555,18.35,40.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 15)",-78.93817,36.0036,False,2.75,3.0,,3.0,3.0,,18.75,22.0,22.0,22.0,22.0,0.5375000000000001,24.375,27.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 16)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,22.0,26.0,26.25,26.25,26.25,0.525,27.225,19.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 17)",-78.93817,36.0036,False,3.5,3.75,,3.75,3.75,,24.75,28.75,29.5,29.5,29.75,0.535,29.975,17.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 18)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,26.25,31.0,31.25,31.25,31.25,0.52,35.15,13.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 19)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,28.0,33.0,33.25,33.25,33.25,0.525,35.175,13.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 20)",-78.93817,36.0036,False,4.0,4.25,,4.25,4.25,,28.5,33.75,34.0,34.0,34.0,0.515,35.5,13.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 21)",-78.93817,36.0036,False,3.5,4.0,,4.0,4.0,,24.0,28.25,28.5,28.5,28.5,0.5225,33.325,14.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 22)",-78.93817,36.0036,False,2.25,2.25,,2.25,2.25,,17.25,20.25,20.25,20.25,20.25,0.5225,30.275,16.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 23)",-78.93817,36.0036,False,2.5,2.75,,2.75,2.75,,18.25,21.25,21.25,21.25,21.25,0.5325,26.025,21.0,15.0,4.0
